#(0)Number (1)VCC (2)galactocentric_distance(arcsec) (3)z_mag (4)g_mag (5)r_h(zband)(arcsec) (6)p_GC
273	1226	57.537	24.339	25.436	0.0332	0.96	0.022
274	1226	57.623	22.168	23.078	0.0458	1.00	0.022
275	1226	57.984	24.330	25.513	0.0323	0.97	0.022
276	1226	58.104	20.758	22.256	0.0376	1.00	0.022
277	1226	58.540	24.263	25.828	0.0139	0.87	0.022
278	1226	58.574	24.083	24.842	0.0345	0.96	0.022
279	1226	58.606	21.984	22.940	0.0315	1.00	0.022
280	1226	58.649	21.752	22.813	0.0383	1.00	0.022
281	1226	58.676	21.615	22.656	0.0896	0.99	0.022
282	1226	58.689	22.643	24.100	0.0129	0.84	0.022
283	1226	58.730	24.065	25.381	0.0271	0.96	0.022
284	1226	58.761	23.724	25.231	0.0334	0.99	0.022
285	1226	59.136	22.394	23.369	0.0335	1.00	0.022
286	1226	59.158	20.153	21.748	0.0352	1.00	0.022
287	1226	59.253	22.498	24.232	0.0979	0.70	0.022
288	1226	59.312	21.981	23.236	0.0264	1.00	0.022
289	1226	59.643	23.906	25.022	0.0392	0.92	0.022
290	1226	59.874	21.227	22.125	0.0506	1.00	0.022
291	1226	59.923	22.183	23.713	0.0336	1.00	0.022
292	1226	59.985	19.460	20.681	0.0430	1.00	0.022
293	1226	60.107	23.015	24.555	0.0202	0.98	0.022
294	1226	60.165	22.617	23.574	0.0377	1.00	0.022
295	1226	60.357	23.840	25.517	0.0236	0.98	0.022
296	1226	60.610	21.248	22.113	0.0263	1.00	0.022
297	1226	60.621	23.491	24.949	0.0203	0.99	0.022
298	1226	60.728	23.505	24.743	0.0602	0.92	0.022
299	1226	60.834	22.486	24.218	0.0567	1.00	0.022
300	1226	60.850	22.025	23.044	0.0318	1.00	0.022
301	1226	60.861	22.415	23.955	0.0220	1.00	0.022
302	1226	60.974	23.548	24.187	0.0310	0.99	0.022
303	1226	61.100	22.725	24.354	0.0391	1.00	0.022
304	1226	61.295	23.784	25.150	0.0128	0.84	0.022
305	1226	61.364	23.300	24.120	0.0508	0.98	0.022
306	1226	61.489	21.583	22.566	0.0338	1.00	0.022
307	1226	61.587	23.346	24.654	0.0157	0.90	0.022
308	1226	61.629	22.698	24.122	0.0291	1.00	0.022
309	1226	61.641	22.567	23.795	0.0426	1.00	0.022
310	1226	61.720	23.270	24.390	0.0389	0.99	0.022
311	1226	62.404	23.147	24.009	0.0513	0.98	0.022
312	1226	62.737	23.098	24.563	0.0381	1.00	0.022
313	1226	62.759	21.869	23.392	0.0905	0.96	0.022
314	1226	62.841	21.192	22.449	0.0232	1.00	0.022
315	1226	62.930	22.279	23.374	0.0332	1.00	0.022
316	1226	63.214	24.775	25.570	0.0185	0.74	0.022
317	1226	63.443	23.589	25.246	0.0676	0.85	0.022
318	1226	63.474	24.709	25.922	0.0311	0.96	0.022
319	1226	63.574	22.502	24.092	0.0333	1.00	0.022
320	1226	63.728	21.651	22.836	0.0383	1.00	0.022
321	1226	63.744	24.520	25.660	0.0124	0.96	0.022
322	1226	63.779	21.183	22.597	0.0224	1.00	0.022
323	1226	64.068	22.383	23.901	0.0406	1.00	0.022
324	1226	64.241	23.234	24.680	0.0344	0.99	0.022
325	1226	64.259	24.327	25.667	0.0398	0.87	0.022
326	1226	64.383	24.377	25.613	0.0471	0.97	0.022
327	1226	64.404	23.859	25.249	0.0195	0.95	0.022
328	1226	64.653	21.093	22.350	0.0210	0.97	0.022
329	1226	64.783	20.771	21.767	0.0378	1.00	0.022
330	1226	64.791	23.428	24.645	0.0244	0.99	0.022
331	1226	64.896	21.891	23.183	0.0313	1.00	0.022
332	1226	65.057	20.371	21.865	0.0228	1.00	0.022
333	1226	65.448	24.303	25.533	0.0358	0.97	0.022
334	1226	65.666	20.504	21.490	0.0364	1.00	0.022
335	1226	65.748	20.684	21.822	0.0277	1.00	0.022
336	1226	65.815	22.651	23.688	0.0498	1.00	0.022
337	1226	66.073	19.567	20.996	0.0338	1.00	0.022
338	1226	66.179	24.006	25.163	0.0300	0.98	0.022
339	1226	66.193	19.805	21.281	0.0262	1.00	0.022
340	1226	66.203	24.615	25.864	0.0142	0.91	0.022
341	1226	66.223	22.195	23.635	0.0359	1.00	0.022
342	1226	66.252	21.753	23.430	0.0302	1.00	0.022
343	1226	66.313	22.221	23.895	0.0205	0.97	0.022
344	1226	66.572	22.112	23.454	0.0444	1.00	0.022
345	1226	66.610	22.205	23.511	0.0228	1.00	0.022
346	1226	66.874	23.078	24.164	0.0235	1.00	0.022
347	1226	66.876	21.340	22.246	0.0262	1.00	0.022
348	1226	66.918	20.448	21.496	0.0344	1.00	0.022
349	1226	67.099	21.539	22.544	0.0247	1.00	0.022
350	1226	67.355	22.975	24.122	0.0556	1.00	0.022
351	1226	67.404	22.697	24.536	0.0618	0.99	0.022
352	1226	67.417	24.072	25.365	0.0300	0.98	0.022
353	1226	67.547	22.110	23.884	0.0983	0.88	0.022
354	1226	67.870	22.095	23.149	0.0324	1.00	0.022
355	1226	68.147	24.376	25.346	0.0235	0.98	0.022
356	1226	68.240	20.947	22.106	0.0480	1.00	0.022
357	1226	68.415	21.517	22.487	0.0234	1.00	0.022
358	1226	68.454	22.622	23.457	0.0311	1.00	0.022
359	1226	68.455	23.390	24.840	0.0268	0.99	0.022
360	1226	68.629	21.857	23.400	0.0317	1.00	0.022
361	1226	68.785	23.961	25.660	0.0450	0.97	0.022
362	1226	68.795	23.517	24.809	0.0279	0.99	0.022
363	1226	68.856	21.489	22.515	0.0324	1.00	0.022
364	1226	68.910	21.567	22.533	0.0423	1.00	0.022
365	1226	68.944	22.839	24.010	0.0465	1.00	0.022
366	1226	68.966	21.681	23.193	0.0271	1.00	0.022
367	1226	69.009	20.952	22.366	0.0220	1.00	0.022
368	1226	69.060	22.799	24.300	0.0335	1.00	0.022
369	1226	69.624	22.791	23.712	0.0236	1.00	0.022
370	1226	69.780	18.917	19.953	0.0888	1.00	0.022
371	1226	69.956	22.402	23.441	0.0283	1.00	0.022
