#0)model 1)rv 2)Rgc 3)Z 4)N(x10^5) 5)t_merge(Myr) 6)id1 7)id2 8)m1 9)m2 10)spin1 11)spin2 12)v_kick 13)v_esc 14)channel 15)id_merger 16)m_merger 17)spin_merger 18)a_final (AU) 19)e_final
# merger channels: 1)ejected 2)in-cluster binary 3) in cluster 3-body 4) in cluster 4 body 5) in cluster 2-body GW capture
149 2.0 20.0 0.002 1.0 4519.60718393 10942832.0 11697363.0 24.4237 27.6145 0.0 0.0 35.0697 131.676 4 10942834.0 49.5424 0.684402 0.000189928 0.352276
149 2.0 20.0 0.002 1.0 4521.29298896 11506276.0 5622612.0 22.7163 17.1764 0.0 0.0 77.3325 116.174 3 11506277.0 38.0299 0.675871 0.000111352 0.769143
149 2.0 20.0 0.002 1.0 4528.36445556 6923530.0 11052908.0 25.3711 24.2401 0.0 0.0 13.1119 92.2973 2 6923530.0 47.2186 0.686176 0.00525782 0.58009
149 2.0 20.0 0.002 1.0 4544.75401222 6420896.0 10441305.0 48.5197 21.5096 0.685766 0.0 384.969 80.2734 2 6420896.0 67.7237 0.535264 0.00380849 0.0167639
149 2.0 20.0 0.002 1.0 4550.91189336 13470589.0 13539548.0 30.3569 18.7761 0.0 0.0 123.058 117.223 2 13470589.0 46.9807 0.65575 0.00294268 0.125468
149 2.0 20.0 0.002 1.0 4560.5114612 7650855.0 1912129.0 25.6217 17.1399 0.0 0.0 106.624 114.744 5 7650855.0 40.8337 0.664778 13.7542 0.999981
149 2.0 20.0 0.002 1.0 4581.80236365 4991257.0 5837788.0 16.6259 23.4436 0.0 0.0 93.1619 114.053 5 4991257.0 38.2297 0.670536 0.000758262 0.97996
149 2.0 20.0 0.002 1.0 4583.12542209 3012330.0 10964239.0 46.9927 24.0089 0.682521 0.0 540.281 119.466 2 3012330.0 68.3449 0.586298 0.00451805 0.121444
149 2.0 20.0 0.002 1.0 4594.05037045 9862034.0 12383016.0 28.6735 40.9158 0.0 0.0 95.9858 116.298 2 9862034.0 66.405 0.669431 0.0401367 0.986396
149 2.0 20.0 0.002 1.0 4597.71000599 10642416.0 5111171.0 14.9192 19.1018 0.0 0.0 68.9584 124.157 5 10642416.0 32.4208 0.678168 0.147667 0.99959
149 2.0 20.0 0.002 1.0 4599.25971565 10050975.0 8678303.0 24.3883 24.683 0.0 0.0 3.45716 121.278 5 10050975.0 46.7028 0.68644 3.27218 0.999943
149 2.0 20.0 0.002 1.0 4636.94661732 24013.0 6360876.0 24.2039 21.7371 0.0 0.0 30.7562 114.77 2 24013.0 43.7343 0.684882 0.0226241 0.916029
149 2.0 20.0 0.002 1.0 4643.08403743 4991257.0 10987185.0 38.2297 27.6515 0.670536 0.0 923.909 116.028 2 4991257.0 63.2918 0.590888 0.020301 0.935675
149 2.0 20.0 0.002 1.0 4656.21032918 10050975.0 11506277.0 46.7028 38.0299 0.68644 0.675871 1113.28 113.416 2 10050975.0 81.4842 0.573208 0.00751333 0.495561
149 2.0 20.0 0.002 1.0 4656.99550061 2903106.0 11286519.0 19.2722 21.3726 0.0 0.0 29.6118 38.2115 2 2903106.0 38.6918 0.684998 0.0025715 0.0490774
149 2.0 20.0 0.002 1.0 4692.42780394 4854232.0 12518157.0 14.8125 31.1844 0.0 0.0 162.257 113.515 2 4854232.0 44.2308 0.61547 0.595728 0.999133
149 2.0 20.0 0.002 1.0 4709.87721901 7711466.0 16279308.0 23.8431 31.3054 0.0 0.0 75.4798 117.664 2 7711466.0 52.5689 0.676409 0.0980858 0.990105
149 2.0 20.0 0.002 1.0 4721.07129304 5106425.0 10225125.0 31.2435 21.4935 0.0 0.0 100.299 86.3672 2 5106425.0 50.3375 0.667641 0.00486099 0.0291098
149 2.0 20.0 0.002 1.0 4733.26304349 7352415.0 10642416.0 29.2626 32.4208 0.0 0.678168 1216.85 118.755 2 7352415.0 58.706 0.682685 0.00314871 0.0733261
149 2.0 20.0 0.002 1.0 4743.00453514 8029829.0 10427431.0 29.5906 30.6054 0.0 0.0 9.69998 81.1183 2 8029829.0 57.2917 0.686305 0.00396364 0.146022
149 2.0 20.0 0.002 1.0 4748.66997297 9268209.0 13426040.0 22.4259 27.004 0.0 0.0 52.5394 113.87 2 9268209.0 47.0786 0.681759 0.0627492 0.982497
149 2.0 20.0 0.002 1.0 4769.76604223 5687424.0 5217625.0 20.279 20.0544 0.0 0.0 3.20609 115.066 5 5687424.0 38.3866 0.686443 4.84696 0.999963
149 2.0 20.0 0.002 1.0 4774.53388083 4123914.0 9268209.0 26.5699 47.0786 0.0 0.681759 737.065 118.508 3 14623914.0 69.9553 0.717002 0.000192562 0.894542
149 2.0 20.0 0.002 1.0 4784.18081432 4648471.0 10611328.0 28.4443 23.6075 0.0 0.0 52.7069 121.371 3 10611329.0 49.5761 0.681728 0.000206372 0.244952
149 2.0 20.0 0.002 1.0 4819.26680953 9930977.0 13241567.0 30.3655 31.2701 0.0 0.0 8.44553 127.227 3 13241568.0 58.6615 0.686342 0.000248622 0.22357
149 2.0 20.0 0.002 1.0 4827.23424956 4872462.0 12474006.0 22.947 23.5188 0.0 0.0 7.08235 109.844 3 12474007.0 44.2234 0.686377 0.000124089 0.852368
149 2.0 20.0 0.002 1.0 4832.48785392 10253409.0 11419634.0 28.1939 16.877 0.0 0.0 129.308 107.86 2 10253409.0 43.1229 0.65156 0.00601552 0.597514
149 2.0 20.0 0.002 1.0 4845.83725029 2526810.0 4333070.0 14.5936 17.1421 0.0 0.0 45.72 117.905 2 2526810.0 30.2205 0.682928 0.0602384 0.990687
149 2.0 20.0 0.002 1.0 4887.69276376 8576396.0 11895926.0 16.3485 21.9052 0.0 0.0 80.6364 80.4066 2 8576396.0 36.473 0.67487 0.00365853 0.12362
149 2.0 20.0 0.002 1.0 4921.3829131 17030132.0 5304878.0 16.2054 29.7773 0.0 0.0 145.322 110.31 3 15804879.0 44.0807 0.638017 0.000120753 0.881567
149 2.0 20.0 0.002 1.0 4944.3940259 5997189.0 7614516.0 20.4613 53.7085 0.0 0.684763 587.585 121.423 2 5997189.0 70.4143 0.783859 0.00384114 0.0728277
149 2.0 20.0 0.002 1.0 4944.71843955 6916754.0 11408781.0 22.0658 26.4948 0.0 0.0 51.7607 118.155 2 6916754.0 46.2497 0.681902 0.00279107 0.580994
149 2.0 20.0 0.002 1.0 4949.34154148 10533221.0 4916161.0 22.3456 26.3288 0.0 0.0 46.5701 117.985 3 10533222.0 46.3516 0.682792 0.000195618 0.228072
149 2.0 20.0 0.002 1.0 4976.84715326 8017712.0 8030616.0 16.1596 25.7436 0.0 0.0 120.115 113.346 2 8017712.0 40.0569 0.657561 0.0204121 0.94647
149 2.0 20.0 0.002 1.0 4985.46416859 6147259.0 12121095.0 24.1282 27.4497 0.0 0.0 36.8082 102.68 2 6147259.0 49.1058 0.684189 0.00370247 0.101523
149 2.0 20.0 0.002 1.0 4997.44332198 3427181.0 5010396.0 26.5101 27.0808 0.0 0.0 6.12843 120.608 2 3427181.0 51.0045 0.686398 0.00840615 0.838955
149 2.0 20.0 0.002 1.0 5000.97558878 7862497.0 10007985.0 16.7782 28.8491 0.0 0.0 134.507 34.0694 2 7862497.0 43.6798 0.647666 0.0060602 0.689299
149 2.0 20.0 0.002 1.0 5048.37321493 11126944.0 13591998.0 28.6116 27.4101 0.0 0.0 12.3361 117.139 3 11126946.0 53.3197 0.686208 0.000164223 0.687644
149 2.0 20.0 0.002 1.0 5058.12521398 9490578.0 3735042.0 19.5362 15.7958 0.0 0.0 59.783 112.195 5 9490578.0 33.6589 0.680315 11.0605 0.999982
149 2.0 20.0 0.002 1.0 5070.35198815 6147259.0 7235212.0 49.1058 30.2619 0.684189 0.0 1009.12 118.273 2 6147259.0 76.2897 0.590367 0.00202424 0.324739
149 2.0 20.0 0.002 1.0 5084.73642248 5072063.0 13260670.0 16.8922 26.1925 0.0 0.0 114.54 107.747 2 5072063.0 41.167 0.660746 0.00304593 0.070505
149 2.0 20.0 0.002 1.0 5086.15043038 5256413.0 9668406.0 26.4507 29.319 0.0 0.0 29.4728 119.899 2 5256413.0 53.0899 0.685012 0.00137784 0.0811866
149 2.0 20.0 0.002 1.0 5117.91813093 6353337.0 10533222.0 32.4794 46.3516 0.0 0.682792 741.521 120.204 2 6353337.0 75.9606 0.551617 0.00473054 0.102827
149 2.0 20.0 0.002 1.0 5135.86547834 9945132.0 11523824.0 15.7734 28.0192 0.0 0.0 140.014 99.7856 2 9945132.0 41.9513 0.643052 0.00312142 0.151107
149 2.0 20.0 0.002 1.0 5153.37641596 5256413.0 10862298.0 53.0899 21.0176 0.685012 0.0 959.698 67.4247 2 5256413.0 71.7116 0.543269 0.00460085 0.0209446
149 2.0 20.0 0.002 1.0 5155.74926801 2839648.0 8087919.0 22.4612 16.9619 0.0 0.0 77.6567 114.726 5 2839648.0 37.5828 0.675776 30.1539 0.99999
149 2.0 20.0 0.002 1.0 5158.73289416 3427181.0 11920213.0 51.0045 28.8354 0.686398 0.0 543.466 138.258 2 3427181.0 77.1616 0.518163 0.0026339 0.446628
149 2.0 20.0 0.002 1.0 5159.63528285 9656390.0 6957222.0 17.6278 20.6096 0.0 0.0 44.4258 110.229 5 9656390.0 36.4107 0.683129 0.273249 0.999713
149 2.0 20.0 0.002 1.0 5201.41827371 5808262.0 11062586.0 17.1201 22.6402 0.0 0.0 77.315 112.959 5 5808262.0 37.9035 0.675877 65.0162 0.999994
149 2.0 20.0 0.002 1.0 5206.95665979 8629854.0 16632169.0 23.0134 25.3167 0.0 0.0 27.3274 114.095 5 8629854.0 46.0063 0.685217 17.8823 0.999984
149 2.0 20.0 0.002 1.0 5220.06080833 11126946.0 12180001.0 53.3197 25.2099 0.686208 0.0 1178.22 88.249 2 11126946.0 75.3226 0.63824 0.00451485 0.0676576
149 2.0 20.0 0.002 1.0 5225.80493582 10504488.0 2372371.0 26.3987 27.6236 0.0 0.0 13.0403 114.103 5 10504488.0 51.4169 0.686179 9.27112 0.999972
149 2.0 20.0 0.002 1.0 5230.82263691 2516897.0 10504488.0 20.3823 51.4169 0.0 0.686179 883.79 115.717 2 2516897.0 69.586 0.516369 0.00411019 0.170112
149 2.0 20.0 0.002 1.0 5249.88128133 6015974.0 5810634.0 27.4817 27.0621 0.0 0.0 4.42806 127.664 4 16310634.0 51.9113 0.686428 0.000195042 0.380297
149 2.0 20.0 0.002 1.0 5272.91895261 10422479.0 10981823.0 18.0223 24.2198 0.0 0.0 81.3828 110.479 2 10422479.0 40.2772 0.674637 0.00743841 0.682806
149 2.0 20.0 0.002 1.0 5280.3445614 3211329.0 9872330.0 26.2888 19.9225 0.0 0.0 76.7586 112.417 2 3211329.0 44.0522 0.67604 0.00351016 0.210234
149 2.0 20.0 0.002 1.0 5284.82561046 2839648.0 9840602.0 37.5828 22.5601 0.675776 0.0 288.207 116.565 2 2839648.0 56.4021 0.808528 0.00405374 0.56742
149 2.0 20.0 0.002 1.0 5300.50620132 4720308.0 9371890.0 14.798 15.1525 0.0 0.0 6.81249 115.351 2 4720308.0 28.5052 0.686384 0.0020432 0.126571
149 2.0 20.0 0.002 1.0 5301.14601441 803725.0 8205758.0 21.8459 20.623 0.0 0.0 16.5518 43.9512 2 803725.0 40.4218 0.686006 0.00220922 0.196624
149 2.0 20.0 0.002 1.0 5326.73201396 11243674.0 14151937.0 22.527 24.237 0.0 0.0 21.0007 99.9624 2 11243674.0 44.5119 0.685728 0.00203301 0.61306
149 2.0 20.0 0.002 1.0 5340.77791341 7597419.0 11101419.0 15.5193 21.1497 0.0 0.0 84.8684 69.9961 2 7597419.0 34.9694 0.673505 0.0030508 0.0343348
149 2.0 20.0 0.002 1.0 5357.87035704 5018273.0 9738353.0 24.3249 39.2322 0.0 0.668565 582.575 116.021 4 15518273.0 61.421 0.512071 0.000238914 0.313173
149 2.0 20.0 0.002 1.0 5364.06349183 6209364.0 10142416.0 19.7227 26.4751 0.0 0.0 81.0996 112.468 2 6209364.0 44.0483 0.674726 0.00365337 0.113636
149 2.0 20.0 0.002 1.0 5400.64241414 1463990.0 11250496.0 22.4625 25.2451 0.0 0.0 33.3809 114.396 3 11250497.0 45.4181 0.684598 0.000133169 0.771559
149 2.0 20.0 0.002 1.0 5402.09840408 9886689.0 11250497.0 22.868 45.4181 0.0 0.684598 1155.41 111.743 2 9886689.0 64.7209 0.74787 0.707139 0.998334
149 2.0 20.0 0.002 1.0 5431.51367037 9066658.0 9395627.0 29.0035 30.3067 0.0 0.0 12.6377 112.172 2 9066658.0 56.4496 0.686196 0.00457114 0.07223
149 2.0 20.0 0.002 1.0 5439.82030159 3211329.0 11243674.0 44.0522 44.5119 0.67604 0.685728 786.423 94.5854 2 3211329.0 85.3682 0.535921 0.00895696 0.305905
149 2.0 20.0 0.002 1.0 5462.88582152 10653350.0 2622211.0 21.4105 16.2794 0.0 0.0 75.9113 123.47 5 10653350.0 35.9277 0.676285 0.490639 0.999812
149 2.0 20.0 0.002 1.0 5467.09789919 6472875.0 8629854.0 21.7318 46.0063 0.0 0.685217 1135.98 109.523 2 6472875.0 64.2254 0.75362 0.00460055 0.0718323
149 2.0 20.0 0.002 1.0 5483.49774204 1875853.0 9843860.0 16.252 25.2635 0.0 0.0 115.07 35.3064 2 1875853.0 39.6693 0.660456 0.00356053 0.0259078
149 2.0 20.0 0.002 1.0 5550.70436348 9066658.0 9735696.0 56.4496 15.7334 0.686196 0.0 104.623 121.795 3 19566658.0 70.9105 0.200553 0.000298433 0.193771
149 2.0 20.0 0.002 1.0 5559.67027437 184514.0 11296972.0 20.2128 25.5597 0.0 0.0 65.6896 110.142 2 184514.0 43.6142 0.678975 0.0046338 0.299395
149 2.0 20.0 0.002 1.0 5588.88041395 5194375.0 19566658.0 20.2931 70.9105 0.0 0.200553 183.649 110.803 2 5194375.0 88.7222 0.529821 0.0082894 0.566768
149 2.0 20.0 0.002 1.0 5603.00853431 9854320.0 10907242.0 15.5582 30.5514 0.0 0.0 154.479 112.155 2 9854320.0 44.2673 0.627454 0.0069213 0.691656
149 2.0 20.0 0.002 1.0 5625.32091768 2982288.0 13125598.0 27.6066 27.1001 0.0 0.0 5.32858 103.595 2 2982288.0 52.0663 0.686413 0.0023293 0.109236
149 2.0 20.0 0.002 1.0 5632.23291634 184514.0 9116912.0 43.6142 21.6297 0.678975 0.0 945.566 79.0678 2 184514.0 61.595 0.782482 0.00391969 0.0359447
149 2.0 20.0 0.002 1.0 5634.68075083 2982288.0 5454863.0 52.0663 26.5699 0.686413 0.0 993.439 111.148 2 2982288.0 74.6529 0.731985 0.290378 0.997546
149 2.0 20.0 0.002 1.0 5639.22430406 9579910.0 1862363.0 20.5294 20.2641 0.0 0.0 3.74352 111.581 5 9579910.0 38.8246 0.686437 3.00758 0.999947
149 2.0 20.0 0.002 1.0 5661.65516188 9441263.0 13153251.0 21.2637 18.4876 0.0 0.0 39.8673 123.206 5 9441263.0 37.8485 0.683789 4.81851 0.999962
149 2.0 20.0 0.002 1.0 5664.96881701 5981550.0 11452305.0 16.0409 20.8745 0.0 0.0 73.1868 78.7199 2 5981550.0 35.1851 0.67705 0.00307131 0.0248802
149 2.0 20.0 0.002 1.0 5693.68034568 3831323.0 9194741.0 20.0506 21.9264 0.0 0.0 25.6354 104.871 2 3831323.0 39.9576 0.685367 0.0040942 0.375509
149 2.0 20.0 0.002 1.0 5699.80140541 4750078.0 8978276.0 17.0127 20.2446 0.0 0.0 49.2963 109.219 2 4750078.0 35.4819 0.682337 0.109671 0.989794
149 2.0 20.0 0.002 1.0 5710.12357623 4091896.0 183715.0 17.0507 16.0203 0.0 0.0 17.9052 110.971 5 4091896.0 31.4774 0.685929 31.8601 0.999992
149 2.0 20.0 0.002 1.0 5715.61455445 10699353.0 7651765.0 21.9549 28.1193 0.0 0.0 69.046 112.792 5 10699353.0 47.7191 0.678145 2.50045 0.999845
149 2.0 20.0 0.002 1.0 5740.49523792 3826748.0 9210004.0 33.4427 26.1613 0.68448 0.0 178.704 109.671 2 3826748.0 56.0755 0.771154 0.00372242 0.208898
149 2.0 20.0 0.002 1.0 5761.60381536 6801827.0 9413204.0 24.021 26.4526 0.0 0.0 27.6214 114.158 5 6801827.0 48.0468 0.68519 1.82765 0.99991
149 2.0 20.0 0.002 1.0 5769.19955025 4591673.0 9579910.0 18.2765 38.8246 0.0 0.686437 547.228 115.412 2 4591673.0 55.4242 0.457805 0.00159134 0.167579
149 2.0 20.0 0.002 1.0 5769.95389237 1288995.0 8684771.0 16.6106 26.6735 0.0 0.0 121.709 113.109 2 1288995.0 41.3829 0.656592 0.00195221 0.0887878
149 2.0 20.0 0.002 1.0 5771.74608838 7157300.0 10699353.0 19.544 47.7191 0.0 0.678145 586.067 110.255 2 7157300.0 65.5236 0.396331 0.00893426 0.650056
149 2.0 20.0 0.002 1.0 5793.02119093 11836693.0 14399173.0 26.3436 20.1405 0.0 0.0 74.5028 47.6627 2 11836693.0 44.3079 0.676685 0.00122416 0.107403
149 2.0 20.0 0.002 1.0 5794.94264812 4241415.0 6686685.0 31.9117 16.6658 0.0 0.0 151.202 110.019 2 4241415.0 46.6101 0.631566 0.0043863 0.287138
149 2.0 20.0 0.002 1.0 5810.12001947 8031811.0 7579836.0 21.1584 17.5256 0.0 0.0 53.249 120.063 5 8031811.0 36.8446 0.681627 1.27815 0.999904
149 2.0 20.0 0.002 1.0 5810.36091111 6626570.0 1847796.0 19.1152 23.6822 0.0 0.0 60.2417 103.014 5 6626570.0 40.7715 0.680217 9.30269 0.999975
149 2.0 20.0 0.002 1.0 5818.48748068 6780721.0 17381254.0 27.9944 20.8763 0.0 0.0 80.8371 39.9227 2 6780721.0 46.5962 0.674808 0.00417433 0.260765
149 2.0 20.0 0.002 1.0 5842.18089259 5117537.0 6801827.0 14.4971 48.0468 0.0 0.68519 554.923 110.867 3 15617537.0 60.8757 0.49495 0.000305712 0.976362
149 2.0 20.0 0.002 1.0 5845.04074481 5473901.0 5609331.0 22.3583 20.6214 0.0 0.0 23.1976 107.275 2 5473901.0 40.9109 0.685566 0.00360859 0.0749274
149 2.0 20.0 0.002 1.0 5855.44179595 1378312.0 2470248.0 19.5305 15.8004 0.0 0.0 59.626 114.882 2 1378312.0 33.6577 0.680349 0.003551 0.664362
149 2.0 20.0 0.002 1.0 5856.4108689 3752350.0 8898295.0 14.737 22.8702 0.0 0.0 114.719 114.304 3 14252350.0 35.9337 0.660648 0.000107817 0.725219
149 2.0 20.0 0.002 1.0 5867.68003009 176147.0 8031811.0 20.2354 36.8446 0.0 0.681627 297.453 113.362 5 176147.0 54.86 0.599454 49.4758 0.999991
149 2.0 20.0 0.002 1.0 5892.44278104 2249654.0 6472367.0 24.9859 13.5543 0.0 0.0 145.802 107.014 5 2249654.0 36.9486 0.637528 0.145332 0.999536
149 2.0 20.0 0.002 1.0 5897.5688945 6399665.0 7559247.0 14.8326 16.6533 0.0 0.0 33.0977 114.414 5 6399665.0 29.9748 0.684629 0.863439 0.999891
149 2.0 20.0 0.002 1.0 5905.03294995 4328256.0 8460245.0 16.3585 13.4835 0.0 0.0 54.5858 114.551 5 4328256.0 28.4242 0.681373 1.91927 0.999941
149 2.0 20.0 0.002 1.0 5919.48514448 10653350.0 5568383.0 35.9277 18.9105 0.676285 0.0 788.183 112.709 5 10653350.0 52.8045 0.579072 1.1812 0.999868
149 2.0 20.0 0.002 1.0 5980.29531996 11441414.0 11494828.0 25.6919 21.8018 0.0 0.0 46.6119 116.815 3 11441416.0 45.2272 0.682785 0.000155381 0.510077
149 2.0 20.0 0.002 1.0 6021.28917376 8576396.0 11543993.0 36.473 24.0681 0.67487 0.0 292.39 108.905 2 8576396.0 57.2822 0.737665 0.00419311 0.0684917
149 2.0 20.0 0.002 1.0 6033.93746038 10250686.0 12078411.0 13.5963 24.281 0.0 0.0 140.878 76.3236 2 10250686.0 36.2887 0.642275 0.0370939 0.959273
149 2.0 20.0 0.002 1.0 6041.52658464 5269570.0 5896724.0 22.5034 18.7934 0.0 0.0 51.0069 107.008 2 5269570.0 39.3307 0.682038 0.00326473 0.0568303
149 2.0 20.0 0.002 1.0 6044.48107309 7289660.0 4800303.0 16.4541 18.008 0.0 0.0 25.8665 110.739 3 15300303.0 32.8044 0.685347 9.34796e-05 0.822678
149 2.0 20.0 0.002 1.0 6050.87247362 5240233.0 6847596.0 23.8842 24.7292 0.0 0.0 10.0007 89.075 2 5240233.0 46.268 0.686295 0.00581457 0.678553
149 2.0 20.0 0.002 1.0 6050.88997679 12157616.0 15300303.0 24.5727 32.8044 0.0 0.685347 529.531 112.121 2 12157616.0 54.2748 0.733983 0.00345255 0.0908521
149 2.0 20.0 0.002 1.0 6078.34769178 4575480.0 3949391.0 13.6854 16.6772 0.0 0.0 55.7878 120.048 5 4575480.0 28.9212 0.681138 0.773251 0.999687
149 2.0 20.0 0.002 1.0 6080.77220703 6626570.0 13637270.0 40.7715 24.2366 0.680217 0.0 969.393 94.9136 2 6626570.0 62.3861 0.611836 0.0035597 0.0297716
149 2.0 20.0 0.002 1.0 6158.23405812 5240233.0 10871645.0 46.268 20.4975 0.686295 0.0 104.663 119.348 2 5240233.0 65.0332 0.37569 0.0026427 0.205328
149 2.0 20.0 0.002 1.0 6158.76766672 5106672.0 2814871.0 27.7896 19.0294 0.0 0.0 101.359 113.834 5 5106672.0 44.6919 0.667181 2.18419 0.999805
149 2.0 20.0 0.002 1.0 6177.50191232 9631884.0 10519079.0 23.7596 27.5942 0.0 0.0 42.5756 87.6474 2 9631884.0 48.8985 0.683406 0.00538213 0.394138
149 2.0 20.0 0.002 1.0 6183.86018727 4575480.0 5424642.0 28.9212 16.711 0.681138 0.0 480.228 129.58 2 4575480.0 43.6559 0.647581 0.00161416 0.0753767
149 2.0 20.0 0.002 1.0 6216.66085125 5240233.0 6708864.0 65.0332 23.9387 0.37569 0.0 497.44 111.627 3 15740233.0 86.4743 0.482378 0.000306011 0.435584
149 2.0 20.0 0.002 1.0 6233.01657241 2307185.0 11664174.0 20.8856 19.6371 0.0 0.0 17.7058 50.6959 2 2307185.0 38.5699 0.685941 0.00261231 0.0163077
149 2.0 20.0 0.002 1.0 6240.66491269 1378312.0 3495916.0 33.6577 23.1953 0.680349 0.0 966.37 111.599 2 1378312.0 54.4299 0.631251 0.00101019 0.308096
149 2.0 20.0 0.002 1.0 6245.62061119 8225729.0 10612835.0 16.6424 25.2693 0.0 0.0 110.05 116.643 2 8225729.0 40.0321 0.663098 0.0838889 0.99143
149 2.0 20.0 0.002 1.0 6247.52503249 482415.0 2475185.0 16.3942 20.1804 0.0 0.0 58.5065 27.6363 2 482415.0 34.8412 0.680586 0.00236207 0.14853
149 2.0 20.0 0.002 1.0 6266.51541355 11993289.0 7597805.0 21.2852 17.4594 0.0 0.0 55.9012 113.357 3 11993290.0 36.9053 0.681116 0.000119798 0.597139
149 2.0 20.0 0.002 1.0 6269.05204017 11348217.0 9946947.0 23.4652 23.2445 0.0 0.0 2.72006 117.209 5 11348217.0 44.4552 0.686448 0.414695 0.999755
149 2.0 20.0 0.002 1.0 6281.29255197 1807929.0 15975250.0 21.6356 23.455 0.0 0.0 23.1628 45.8772 2 1807929.0 42.9201 0.685569 0.00486026 0.0394318
149 2.0 20.0 0.002 1.0 6296.91229057 10986472.0 11865545.0 24.1797 23.3502 0.0 0.0 10.041 114.696 2 10986472.0 45.2368 0.686294 0.00194972 0.0376464
149 2.0 20.0 0.002 1.0 6346.77153925 10422479.0 17400904.0 40.2772 25.7222 0.674637 0.0 688.36 135.953 4 17400905.0 61.9837 0.793443 0.000228322 0.426812
149 2.0 20.0 0.002 1.0 6353.47409648 2541978.0 3986117.0 22.0952 27.1942 0.0 0.0 58.4695 109.923 2 2541978.0 46.9534 0.680593 0.0025886 0.249278
149 2.0 20.0 0.002 1.0 6365.53516128 5047761.0 6752864.0 21.8327 22.1596 0.0 0.0 4.27639 112.777 3 15547761.0 41.869 0.68643 0.000182912 0.18706
149 2.0 20.0 0.002 1.0 6371.94434413 3262982.0 5269570.0 22.8492 39.3307 0.0 0.682038 703.35 107.303 2 3262982.0 58.561 0.781717 0.00683513 0.531669
149 2.0 20.0 0.002 1.0 6399.34224923 12877241.0 8405291.0 20.6658 16.7874 0.0 0.0 58.526 106.634 5 12877241.0 35.6782 0.680581 0.0566026 0.999128
149 2.0 20.0 0.002 1.0 6402.2312382 803725.0 2541978.0 40.4218 46.9534 0.686006 0.680593 1225.66 92.8048 2 803725.0 83.4116 0.658041 0.00821935 0.471515
149 2.0 20.0 0.002 1.0 6446.43628528 2845931.0 13084126.0 23.1899 26.7069 0.0 0.0 40.2317 113.017 2 2845931.0 47.5086 0.683739 0.00289564 0.133674
149 2.0 20.0 0.002 1.0 6448.63644659 4619769.0 7342871.0 12.3113 20.1019 0.0 0.0 124.979 107.602 2 4619769.0 30.999 0.654513 0.00183852 0.0541419
149 2.0 20.0 0.002 1.0 6472.76651282 6737918.0 11993290.0 29.5907 36.9053 0.0 0.681116 54.5254 109.833 2 6737918.0 63.4857 0.655331 0.00521905 0.150359
149 2.0 20.0 0.002 1.0 6472.77362271 7492407.0 10596421.0 24.2025 24.506 0.0 0.0 3.5855 107.715 2 7492407.0 46.3575 0.686439 0.00558306 0.481792
149 2.0 20.0 0.002 1.0 6484.28419041 8604050.0 15547761.0 16.449 41.869 0.0 0.68643 122.13 107.573 2 8604050.0 56.9196 0.344463 0.00500735 0.157085
149 2.0 20.0 0.002 1.0 6496.23798454 4328256.0 17721656.0 28.4242 22.4125 0.681373 0.0 1043.19 112.396 2 4328256.0 48.6642 0.629273 0.140635 0.994876
149 2.0 20.0 0.002 1.0 6516.4994206 6737918.0 9800159.0 63.4857 15.2349 0.655331 0.0 341.247 104.006 2 6737918.0 77.3759 0.270339 0.00440146 0.33802
149 2.0 20.0 0.002 1.0 6517.1310781 10614520.0 10674239.0 13.3002 18.5279 0.0 0.0 90.2441 91.5625 2 10614520.0 30.3616 0.671627 0.00359846 0.510749
149 2.0 20.0 0.002 1.0 6547.14893708 8954886.0 11348217.0 22.3632 44.4552 0.0 0.686448 725.916 110.508 2 8954886.0 63.1979 0.765381 0.00503709 0.258453
149 2.0 20.0 0.002 1.0 6580.6441373 7269028.0 7492407.0 16.9272 46.3575 0.0 0.686439 241.342 108.955 2 7269028.0 61.8772 0.299754 0.0224007 0.92987
149 2.0 20.0 0.002 1.0 6582.18514686 8225729.0 3158843.0 40.0321 22.8957 0.663098 0.0 694.482 120.081 3 13658843.0 59.2062 0.790947 0.00024555 0.265084
149 2.0 20.0 0.002 1.0 6618.50332447 6612390.0 11394531.0 17.1355 18.5833 0.0 0.0 23.2669 105.786 2 6612390.0 33.9994 0.685561 0.00150125 0.240304
149 2.0 20.0 0.002 1.0 6619.78634515 2845931.0 4604736.0 47.5086 24.8891 0.683739 0.0 965.994 87.5618 2 2845931.0 69.5597 0.607277 0.00356106 0.136509
149 2.0 20.0 0.002 1.0 6649.69728279 1033896.0 10529256.0 21.8257 18.0974 0.0 0.0 52.9624 111.45 2 1033896.0 38.0245 0.681681 0.00341906 0.210275
149 2.0 20.0 0.002 1.0 6649.96343046 5164404.0 16781067.0 24.5203 24.6692 0.0 0.0 1.74224 107.34 2 5164404.0 46.8152 0.686455 0.00301767 0.074884
149 2.0 20.0 0.002 1.0 6730.28582613 6612390.0 12877241.0 33.9994 35.6782 0.685561 0.680581 1122.06 104.695 2 6612390.0 66.0326 0.716079 0.00557149 0.172642
149 2.0 20.0 0.002 1.0 6741.09766568 5170791.0 1260301.0 17.5832 20.3763 0.0 0.0 41.967 109.444 5 5170791.0 36.1441 0.683495 2.31282 0.999939
